0,1,2,3
安庆-贵阳,6151.7498000000005,203.2794,
蚌埠-合肥,5011.8674,6551.399,route_1
蚌埠-宁波,2779.4732000000004,2647.6402,
芜湖-芜湖,837.2628,837.2628,
济南-信阳,4563.7964,3314.6420000000003,
济南-呼和浩特,8332.6306,1310.7236,route_1
潍坊-济南,3566.4052,5297.313400000001,
潍坊-漯河,702.2688,1163.4946000000002,
杭州-济南,12079.642200000002,6451.4018,route_1
杭州-郑州,10770.4186,11192.0144,route_1
杭州-汕头,3485.5822000000003,875.8148,
杭州-湛江,2341.4182,1245.3984,
杭州-海口,3194.4092,276.434,
杭州-南充,2343.7214,575.367,
杭州-西宁,748.7196,158.15,
湖州-南京,1433.6908,1556.6358,
湖州-南宁,4057.3320000000003,698.3194000000001,
嘉兴-合肥,1799.3324,2466.7904,
嘉兴-福州,2133.2002,1337.0406,
嘉兴-襄阳,606.159,640.8235999999999,
嘉兴-锦州,429.39000000000004,62.10220000000001,
嘉兴-银川,724.0488,81.7724,
宁波-哈尔滨,5636.6454,1375.5232,
宁波-合肥,4358.151800000001,4663.0672,
宁波-芜湖,1529.2056,1316.9762,
宁波-厦门,3943.5008000000003,3096.4228000000003,
宁波-贵阳,5971.958600000001,810.2888,
宁波-乌鲁木齐,2107.2700000000004,237.35640000000004,
台州-太原,3566.9530000000004,350.5084,
台州-安庆,1496.9756000000002,1604.1998,
台州-青岛,4109.6264,459.9118,
台州-衡阳,2140.4346,756.9358000000001,
台州-襄阳,1249.618,406.42740000000003,
台州-郑州,7053.3162,3279.7072000000003,route_1
台州-湛江,2075.7664,389.7174,
台州-柳州,1715.9138,155.4526,
台州-贵阳,6187.696,432.01800000000003,
台州-乌鲁木齐,1603.9444000000003,132.8222,
金华-安庆,4466.504000000001,2110.8872,
金华-贵阳,13511.744200000001,615.4958000000001,route_1
温州-石家庄,3751.8761999999997,2859.2052,
温州-厦门,3575.1072000000004,2655.5242000000003,
温州-昆明,3520.9658,1019.2258000000002,
南昌-湛江,2582.6398,1378.2206,
南昌-乌鲁木齐,3429.0534000000002,291.1036,
南昌-哈尔滨,5867.3550000000005,1367.2996,
福州-厦门,5447.696000000001,10031.5346,route_1
福州-杭州,4536.8844,6796.9614,route_1
福州-信阳,1702.5508,1480.521,
泉州-中山,8774.2954,1512.1634,route_1
泉州-合肥,3576.3990000000003,4012.1110000000003,
泉州-郑州,5415.4512,4928.1786,
泉州-贵阳,5471.3702,553.525,
泉州-昆明,3887.3042000000005,767.9882,
重庆-宁波,2927.3518000000004,4572.7464,
重庆-洛阳,1836.3548000000003,3440.3612000000003,
重庆-南充,4192.6832,1499.7276000000002,
长沙-南京,5969.710000000001,8178.422600000001,route_1
长沙-南宁,14584.348000000002,8416.3444,route_1
常德-南京,759.1076,1590.45,
常德-常州,425.9662,1341.6470000000002,
衡阳-汕头,2106.6056,991.6642,
荆州-杭州,986.2694000000001,776.6134,
襄阳-南京,1233.5576,1624.1328,
襄阳-杭州,1761.7548000000002,1634.4736,
郑州-贵阳,13948.1308,996.8582000000001,route_1
洛阳-杭州,3172.2822,2969.4192000000003,
洛阳-南昌,3301.7500000000005,2607.8362000000006,
郑州-徐州,7249.973800000001,16177.163200000003,route_1
郑州-湛江,4673.1924,1211.4528000000003,
汕头-洛阳,523.3974000000001,2047.1388000000002,
汕头-南宁,2941.5726000000004,4107.881200000001,
湛江-石家庄,962.9126000000001,2909.598,
湛江-济南,1496.7674000000002,2024.2456000000002,
湛江-厦门,917.6518000000001,2248.5712000000003,
湛江-信阳,711.4122,600.8262,
湛江-郑州,1211.4528000000003,4673.1924,
湛江-南宁,2033.451,2708.2822000000006,
石家庄-临沂,2834.0088,1536.5714,
石家庄-盐城,1640.9742,1164.6846,
石家庄-西宁,479.3192,155.3212,
天津-潍坊,2223.7690000000002,1681.6286,
天津-烟台,2226.7292,1341.4462,
天津-南昌,2121.8008,6127.929400000001,
天津-汕头,1189.2166000000002,1362.7006000000001,
天津-柳州,892.5868,276.82820000000004,
天津-南充,1000.0812000000001,736.8714,
天津-昆明,2073.8426,1389.0102,
唐山-大连,197.359,126.90180000000001,
唐山-青岛,358.20640000000003,581.1560000000001,
唐山-福州,265.1188,865.6822000000001,
唐山-泉州,138.0856,1070.5384000000001,
唐山-汕头,155.0584,439.3218,
唐山-东莞,200.1878,796.0828000000001,
唐山-南宁,177.5574,927.3208000000001,
唐山-银川,188.8726,64.7996,
廊坊-保定,758.1878,1413.7504000000001,
廊坊-苏州,676.4154000000001,718.1904000000001,
廊坊-盐城,239.3968,298.1446,
廊坊-扬州,171.89980000000003,414.3882,
廊坊-温州,321.30060000000003,671.6156000000001,
保定-大连,681.6788,104.2714,
保定-嘉兴,484.45120000000003,651.2884,
长春-呼和浩特,2038.9772,1028.1064000000001,
长春-徐州,883.8376000000001,9950.3646,
长春-烟台,768.2510000000001,1166.3234000000002,
长春-济宁,629.6398,1911.2870000000003,
长春-临沂,799.2364,1325.4626000000003,
长春-杭州,1347.1038,5641.4822,
长春-南昌,804.7626,4060.27,
长春-赣州,228.60720000000003,1781.0928000000001,
长春-厦门,612.7984,2163.8386,
长春-长沙,1273.4236,6030.2974,
长春-深圳,1369.6028000000001,1403.7566000000002,
长春-湛江,310.37960000000004,869.6936000000001,
长春-柳州,364.1268,262.68420000000003,
长春-海口,742.6604,273.6052,
长春-银川,855.5496,205.8454,
哈尔滨-蚌埠,799.2364,7043.216,
哈尔滨-济南,4847.6508,11581.089600000001,route_1
南京-乌鲁木齐,3728.1104000000005,401.29540000000003,
扬州-嘉兴,806.2774000000001,510.8996000000001,
扬州-宁波,1553.5442,1042.1884,
扬州-深圳,1742.5482000000002,485.70320000000004,
南京-义乌,1119.4858000000002,15629.4022,
淮安-南宁,772.2004,364.6524,
常州-嘉兴,2178.7784,1291.2616,
常州-深圳,5384.349200000001,1201.6598,
无锡-湖州,628.0630000000001,895.0288,
无锡-东莞,1611.2408,1153.3694,
无锡-义乌,450.637,8879.5856,
无锡-鹰潭,312.55140000000006,225.38420000000002,
无锡-宝鸡,264.7246,477.93580000000003,
无锡-西宁,199.925,62.10220000000001,
苏州-宝鸡,405.5076,1281.1836,
徐州-泉州,5081.1966,2675.063,
连云港-重庆,1309.6104,709.109,
淮安-连云港,645.4300000000001,335.0504,
淮安-盐城,975.3484000000001,379.6542,
淮安-湛江,329.65560000000005,124.20440000000002,
淮安-锦州,208.41140000000001,25.3278,
淮安-安庆,436.8872,704.8348,
淮安-赣州,276.1712,200.7134,
盐城-保定,430.3098,433.927,
盐城-淮安,379.6542,975.3484000000001,
盐城-扬州,632.9322000000001,808.9748,
盐城-临沂,523.2660000000001,264.98740000000004,
盐城-赣州,286.8294,342.022,
盐城-衡阳,433.1386,491.55420000000004,
扬州-西宁,239.6596,30.985400000000002,
常州-鹰潭,1017.5176000000001,256.2382,
南通-赣州,1106.7872,392.9404,
南通-泉州,2157.2612,1361.3792,
南通-衡阳,1818.3308000000002,675.032,
南通-深圳,5766.2918,783.3222000000001,
合肥-包头,1595.7134,25.3278,
合肥-鹰潭,1389.7366000000002,605.5640000000001,
合肥-赣州,2387.8468000000003,1153.362,
合肥-泉州,4012.1110000000003,3576.3990000000003,
合肥-重庆,8066.391200000001,3689.9452000000006,route_1
合肥-荆州,1107.7764000000002,602.8666000000001,
合肥-兰州,5339.6140000000005,273.99940000000004,
安庆-包头,583.4592,14.0126,
安庆-无锡,2114.2416000000003,915.1552,
安庆-连云港,961.2044000000001,360.3782,
安庆-盐城,1454.9304,421.9548,
安庆-南通,1581.7008,1422.9558,
安庆-台州,1604.1998,1496.9756000000002,
安庆-义乌,741.0835999999999,5259.5572,
安庆-重庆,3901.2622,1308.1576,
安庆-海口,1093.6324000000002,56.44460000000001,
蚌埠-芜湖,1668.4738,1926.2888000000003,
蚌埠-金华,1947.7366000000002,8646.178600000001,
蚌埠-鹰潭,881.998,369.12739999999997,
蚌埠-昆明,2585.3372,468.66100000000006,
蚌埠-宝鸡,735.6888,285.5774,
芜湖-福州,2337.8482,1127.9722000000002,
芜湖-东莞,2166.0798000000004,683.5878,
芜湖-中山,1866.7526000000003,487.8056,
芜湖-昆明,1362.237,414.78240000000005,
芜湖-济宁,733.2542,400.76980000000003,
芜湖-常德,687.9934,141.0458,
安庆-阿克苏,169.07100000000003,19.6702,
济南-潍坊,5297.313400000001,3566.4052,
济南-厦门,3664.8256,4220.0514,
济南-深圳,6277.3302,2408.9772000000003,
济南-贵阳,8608.075400000002,1143.8244000000002,route_1
济南-衡阳,2241.6690000000003,3443.1826,
潍坊-海口,614.9702,47.958200000000005,
潍坊-唐山,474.05580000000003,155.0584,
潍坊-大连,558.5256,157.8872,
潍坊-徐州,725.0306,3663.7670000000003,
潍坊-嘉兴,375.17920000000004,901.212,
潍坊-温州,544.513,1430.6612,
潍坊-安庆,287.74920000000003,1575.6490000000001,
潍坊-济宁,581.2874,804.6312,
青岛-太原,1407.7606,2020.7524,
青岛-东莞,871.4712000000001,2182.9286,
青岛-厦门,733.3856000000001,2082.0662,
济宁-长春,1911.2870000000003,629.6398,
济宁-南京,1047.3824,1801.8216000000002,
济宁-重庆,1434.1396,1169.8092,
济宁-贵阳,2123.3156,208.937,
临沂-南京,795.225,1861.2264,
临沂-南通,349.5886,1454.0726,
临沂-重庆,1144.945,1234.8716,
济南-芜湖,1829.584,4018.5570000000002,
临沂-盐城,264.98740000000004,523.2660000000001,
临沂-蚌埠,529.9748000000001,1917.0140000000001,
济宁-海口,409.3876,47.958200000000005,
杭州-廊坊,1264.4884000000002,938.5740000000001,
杭州-保定,2209.7786,1281.7166,
杭州-临沂,2422.7964,1054.5548000000001,
杭州-泉州,2966.9846000000002,5113.1638,
杭州-东莞,4829.5398000000005,2484.0334000000003,
湖州-芜湖,631.224,400.507,
湖州-安庆,600.37,938.5740000000001,
湖州-南充,1270.9344,115.5866,
湖州-乌鲁木齐,810.8218,93.21900000000001,
嘉兴-苏州,2501.802,2160.7544000000003,
嘉兴-临沂,853.3852,417.3484,
嘉兴-鹰潭,367.682,222.55540000000002,
嘉兴-常德,564.2526,403.59860000000003,
嘉兴-内江,140.25740000000002,115.84940000000002,
宁波-廊坊,997.0590000000001,425.572,
宁波-扬州,1042.1884,1553.5442,
宁波-阿克苏,442.0192,42.3006,
台州-大连,1134.8198,84.6012,
台州-济宁,1643.2848,434.84680000000003,
台州-泉州,2876.5870000000004,1488.4124000000002,
金华-无锡,7528.7952000000005,1461.7086000000002,route_1
金华-南通,5759.93,2682.3668,
金华-烟台,4557.2884,409.519,
金华-宝鸡,1348.9508,347.81100000000004,
温州-连云港,862.6600000000001,715.2302,
温州-烟台,1233.8278,497.08040000000005,
温州-义乌,992.1278,12270.8754,
温州-赣州,1177.5146,882.0600000000001,
南昌-海口,3537.5296000000003,273.6052,
南昌-潍坊,2060.8886,854.8926,
南昌-济宁,1843.728,1343.618,
南昌-临沂,1970.6298000000002,989.8866,
南昌-大理州,1533.4798,347.4168,
南昌-廊坊,1091.3292000000001,879.1692,
南昌-拉萨,557.4744000000001,36.643,
鹰潭-保定,307.02520000000004,292.88120000000004,
鹰潭-哈尔滨,887.9184,211.7658,
鹰潭-蚌埠,369.12739999999997,881.998,
鹰潭-洛阳,343.6682,591.9456,
鹰潭-宁波,400.1128,932.2594,
福州-南京,2914.3978,6359.234,
福州-长沙,6260.419400000001,9562.494200000001,route_1
福州-东莞,3491.8052000000002,3533.1314,
福州-唐山,865.6822000000001,265.1188,
福州-芜湖,1127.9722000000002,2337.8482,
厦门-宁波,3096.4228000000003,3943.5008000000003,
厦门-福州,10031.5346,5447.696000000001,route_1
厦门-长沙,5336.7704,6258.9046,
泉州-蚌埠,1985.7556000000002,2354.0326,
泉州-鹰潭,900.9418000000001,371.95619999999997,
泉州-衡阳,2127.0642000000003,1299.4084,
泉州-深圳,11645.8596,1488.0950000000003,route_1
泉州-芜湖,1180.7302000000002,1094.1580000000001,
泉州-荆州,536.6836000000001,380.44259999999997,
厦门-徐州,2516.913,6872.7542,
厦门-南通,1302.1058,3052.1512000000002,
重庆-温州,2636.2482,2962.6336,
重庆-乌鲁木齐,2274.556,825.3526,
重庆-保定,1265.857,1851.1632,
重庆-无锡,1969.4398,2039.3788000000002,
重庆-连云港,709.109,1309.6104,
重庆-义乌,683.6498,11302.3672,
长沙-连云港,1509.4660000000001,1731.6966,
长沙-安庆,2477.3792000000003,5491.055200000001,
常德-衡阳,708.452,1146.9160000000002,
常德-贵阳,971.0048000000002,361.4294,
衡阳-福州,2629.6708000000003,1864.1866000000002,
衡阳-南宁,3431.8674,2838.407,
衡阳-蚌埠,988.5032000000001,2500.4732000000004,
衡阳-漯河,1231.3858,1333.0912,
衡阳-常州,977.1880000000001,2288.9702,
衡阳-南充,1188.8224000000002,239.79100000000003,
荆州-石家庄,673.4552000000001,831.7366000000001,
荆州-福州,800.0942,490.7658,
荆州-重庆,749.7014,692.2676,
荆州-徐州,408.5992,1323.8164,
荆州-南通,239.52820000000003,542.0784,
荆州-柳州,335.31320000000005,59.27340000000001,
襄阳-长春,1866.5518000000002,211.63440000000003,
襄阳-哈尔滨,2854.7922,355.7718,
襄阳-无锡,714.241,735.0318000000001,
襄阳-扬州,364.1268,532.5408,
襄阳-嘉兴,640.8235999999999,606.159,
襄阳-台州,406.42740000000003,1249.618,
襄阳-温州,683.1242,991.865,
郑州-连云港,1919.1164,2576.2632000000003,
郑州-烟台,4035.9860000000003,1219.8078000000003,
郑州-嘉兴,3663.3728,2919.4826000000003,
郑州-常德,3516.6694,578.4586,
郑州-海口,3596.0072000000005,239.79100000000003,
洛阳-苏州,2768.815,1464.4060000000002,
洛阳-盐城,867.9854,784.8990000000001,
洛阳-安庆,859.8932,1800.7704,
洛阳-常德,1017.6490000000001,166.505,
洛阳-深圳,3395.1004000000003,783.3222000000001,
漯河-昆明,3165.6974,626.4168000000001,
漯河-兰州,1804.5810000000001,217.55480000000003,
漯河-呼和浩特,2284.6886,370.04720000000003,
漯河-徐州,1688.7316,6440.604800000001,
漯河-西宁,324.655,93.21900000000001,
漯河-南京,1872.6036000000001,2982.6212,
漯河-常州,1140.7328,3607.4612,
漯河-潍坊,1163.4946000000002,702.2688,
信阳-哈尔滨,3026.7614000000003,948.9000000000001,
信阳-郑州,3173.5962,9695.842,
信阳-蚌埠,851.801,3994.4812,
信阳-南昌,1613.2118,3841.9888,
郑州-淮安,1256.0566000000001,1093.5010000000002,
郑州-阿克苏,911.4686,124.3358,
汕头-唐山,439.3218,155.0584,
汕头-宁波,557.7372,3383.0662,
汕头-温州,585.6310000000001,2636.201,
汕头-喀什,120.98140000000001,14.0126,
湛江-长春,869.6936000000001,310.37960000000004,
湛江-苏州,866.9962,1182.8400000000001,
湛江-杭州,1245.3984,2341.4182,
湛江-金华,559.0512,5131.21,
湛江-福州,1457.1642000000002,1587.4898,
湛江-银川,417.74260000000004,61.970800000000004,
中山-柳州,1599.1992,977.845,
中山-无锡,953.5064000000001,1315.1366,
中山-兰州,1466.377,496.94900000000007,
贵阳-哈尔滨,835.8794,1426.573,
贵阳-合肥,629.5083999999999,8890.8934,
贵阳-天津,714.5038000000001,2661.576,
贵阳-长沙,1767.8066000000001,16601.8154,
贵阳-深圳,1346.9724,2905.8642,
贵阳-南宁,1271.1204,6770.377,
贵阳-柳州,511.0930000000001,960.8722000000001,
贵阳-海口,771.2112000000001,284.92040000000003,
海口-长春,273.6052,742.6604,
海口-天津,276.434,1064.8808000000001,
海口-长沙,389.32320000000004,9056.9894,
海口-南宁,287.74920000000003,4020.1884,
昆明-重庆,2648.4211999999998,11466.787400000001,
昆明-长沙,2755.6528,11368.652,
昆明-东莞,1733.7296000000001,2962.17,
昆明-兰州,968.3074000000001,474.58140000000003,
昆明-潍坊,468.66100000000006,727.9908,
锦州-哈尔滨,994.1608000000001,1423.6128,
锦州-长春,691.8734000000001,1344.0122000000001,
厦门-襄阳,971.6618000000001,665.8886,
南宁-南宁,16277.386200000003,16277.386200000003,route_1
南宁-昆明,5156.183400000001,1809.9758000000002,
柳州-南宁,5957.8544,8890.9258,route_1
南充-福州,609.3126,1339.2124000000001,
南充-大理州,400.76980000000003,259.9868,
呼和浩特-郑州,946.3340000000001,7964.346200000001,
呼和浩特-东莞,316.3,1350.2028,
长春-包头,525.3684000000001,101.57400000000001,
常州-喀什,123.94160000000001,16.8414,
芜湖-盐城,513.2648,492.1492,
芜湖-金华,978.7028,5052.2664,
芜湖-义乌,346.7598,5811.6368,
济南-义乌,843.1832,37185.8964,
青岛-廊坊,355.509,980.6118000000001,
青岛-湛江,420.3086,722.8588,
厦门-湖州,898.2444,1677.694,
厦门-鹰潭,728.7792000000001,510.0418,
衡阳-南通,675.032,1818.3308000000002,
常德-济南,730.951,1531.1766,
常德-福州,544.6444,1015.6086000000001,
常德-郑州,578.4586,3516.6694,
漯河-包头,595.8256000000001,22.499000000000002,
漯河-盐城,714.3724,998.4424,
信阳-连云港,304.5906,1027.5188,
信阳-潍坊,750.4898000000001,724.8992000000001,
信阳-常德,502.21240000000006,279.2628,
信阳-大理州,315.90580000000006,152.4924,
信阳-宝鸡,273.6052,427.01740000000007,
信阳-内江,157.8872,183.60920000000002,
郑州-拉萨,632.3371999999999,62.10220000000001,
中山-芜湖,487.8056,1866.7526000000003,
中山-荆州,296.1042,837.0,
南宁-杭州,4105.0524000000005,6478.1574,route_1
南宁-深圳,8625.807,3130.5914000000002,route_1
南宁-南充,1964.5706,917.2576000000001,
南宁-常德,1472.885,900.4162000000001,
柳州-杭州,553.7878000000001,2436.5462,
柳州-宁波,268.34180000000003,2329.2998000000002,
柳州-温州,273.99940000000004,1505.9876000000002,
柳州-厦门,341.8906,1406.5086000000001,
柳州-重庆,519.8422,2927.0890000000004,
柳州-衡阳,353.2058,1587.0262,
柳州-海口,471.75260000000003,115.5866,
柳州-昆明,926.9266000000001,818.6438,
贵阳-南通,276.6968,3594.2296,
贵阳-芜湖,225.77840000000003,2647.8336,
贵阳-泉州,553.525,5471.3702,
贵阳-常德,361.4294,971.0048000000002,
南充-常德,211.50300000000001,361.298,
大理州-哈尔滨,983.2398000000001,319.2602,
大理州-青岛,336.233,98.74520000000001,
大理州-大理州,1296.9738,1296.9738,
乌鲁木齐-兰州,2094.0384,1699.784,
大连-呼和浩特,267.81620000000004,299.4586,
大连-厦门,253.67220000000003,802.3280000000001,
烟台-太原,945.8084000000001,802.7222,
烟台-侯马,451.68820000000005,217.6862,
烟台-长春,1166.3234000000002,768.2510000000001,
济宁-襄阳,386.7572,335.9702,
临沂-阿克苏,177.5574,22.499000000000002,
湖州-阿克苏,381.56320000000005,19.6702,
义乌-鹰潭,3366.3562,135.2568,
义乌-襄阳,5118.6428000000005,191.9642,
义乌-漯河,13169.9776,389.7174,route_1
义乌-信阳,14049.0154,262.15860000000004,route_1
义乌-中山,13671.533,335.44460000000004,route_1
赣州-锦州,505.961,30.985400000000002,
深圳-贵阳,2905.8642,1346.9724,
东莞-锦州,596.2892,93.21900000000001,
东莞-侯马,1274.2194000000002,486.2908,
东莞-石家庄,2998.813,4972.1948,
东莞-常州,1226.5240000000001,3816.7924000000003,
东莞-襄阳,773.5838000000001,1236.6492,
东莞-信阳,1648.4788000000003,1348.4872,
南宁-侯马,1272.0402,390.1116,
南充-漯河,242.61980000000003,1341.3148,
兰州-拉萨,3381.6754,113.02060000000002,
呼和浩特-扬州,76.2462,1513.8096,
呼和浩特-安庆,141.1772,2186.7392,
呼和浩特-宁波,271.17060000000004,2070.2328,
呼和浩特-义乌,96.04780000000001,4284.8658000000005,
呼和浩特-鹰潭,76.2462,549.2508,
呼和浩特-襄阳,141.1772,491.1600000000001,
呼和浩特-湛江,132.6908,463.13480000000004,
包头-哈尔滨,110.06040000000002,615.89,
包头-苏州,47.958200000000005,571.7498,
包头-青岛,45.129400000000004,519.0538,
包头-宁波,25.3278,588.5912000000001,
包头-金华,28.1566,1670.12,
包头-赣州,14.0126,395.7692,
包头-衡阳,16.8414,319.1288,
包头-中山,25.3278,315.7744,
包头-南宁,30.985400000000002,426.886,
包头-贵阳,28.1566,87.5614,
太原-包头,791.407,358.6006,
太原-连云港,146.9662,681.2846,
太原-芜湖,404.12420000000003,2464.75,
太原-湛江,404.12420000000003,779.4348,
太原-西宁,104.53420000000001,163.8076,
太原-乌鲁木齐,712.2006,279.7884,
太原-喀什,47.958200000000005,19.6702,
侯马-长春,777.5258000000001,875.3512000000001,
侯马-苏州,582.47,1602.3602,
侯马-徐州,299.7214,4594.7744,
侯马-合肥,542.8668000000001,4389.1992,
侯马-临沂,206.371,755.7532,
侯马-台州,189.3982,1985.6390000000001,
侯马-常德,152.6238,172.1626,
侯马-荆州,93.21900000000001,298.6702,
侯马-郑州,1071.5896000000002,8021.0536,
侯马-柳州,158.2814,118.67820000000002,
侯马-宝鸡,96.04780000000001,350.63980000000004,
侯马-阿克苏,42.3006,36.643,
唐山-赣州,70.4572,537.0778000000001,
唐山-深圳,341.2336,466.033,
大连-包头,78.9436,42.3006,
大连-唐山,126.90180000000001,197.359,
大连-保定,104.2714,681.6788,
大连-湖州,39.4718,516.163,
大连-宁波,157.8872,1507.1008,
大连-台州,84.6012,1134.8198,
大连-南昌,155.0584,1457.2336,
大连-荆州,25.3278,174.72860000000003,
大连-贵阳,194.5302,304.72200000000004,
大连-喀什,11.183800000000002,16.8414,
锦州-侯马,129.86200000000002,163.939,
锦州-无锡,67.7598,709.7040000000001,
锦州-淮安,25.3278,208.41140000000001,
锦州-盐城,36.643,283.8692,
锦州-泉州,64.93100000000001,1098.8264000000001,
锦州-长沙,160.8474,2417.7116,
锦州-信阳,104.53420000000001,623.1938,
锦州-贵阳,98.74520000000001,211.7658,
锦州-喀什,11.183800000000002,14.0126,
长春-安庆,262.68420000000003,4506.563400000001,
长春-西宁,403.99280000000005,96.04780000000001,
蚌埠-拉萨,157.8872,16.8414,
芜湖-喀什,81.7724,22.499000000000002,
潍坊-廊坊,290.7094,408.5992,
烟台-包头,191.9642,22.499000000000002,
烟台-济宁,412.3478,714.241,
烟台-深圳,855.681,404.32500000000005,
烟台-宝鸡,110.06040000000002,248.803,
青岛-大理州,98.74520000000001,336.233,
青岛-拉萨,138.217,28.1566,
济宁-包头,457.47720000000004,16.8414,
济宁-唐山,536.5522,138.217,
济宁-连云港,262.5528,667.4034,
济宁-荆州,197.6218,186.0438,
济宁-宝鸡,194.793,209.1998,
济宁-阿克苏,95.91640000000001,22.499000000000002,
湖州-西宁,244.1346,25.3278,
义乌-包头,1188.7604000000001,22.499000000000002,
义乌-赣州,5231.4006,276.9596,
义乌-荆州,2394.4936000000002,129.5992,
义乌-宝鸡,1574.7292,129.9934,
义乌-兰州,6175.106600000001,96.04780000000001,
义乌-阿克苏,298.53880000000004,25.3278,
鹰潭-台州,191.7014,954.8278,
鹰潭-义乌,135.2568,3366.3562,
赣州-长春,1781.0928000000001,228.60720000000003,
赣州-蚌埠,726.6074000000001,1553.0186,
赣州-嘉兴,494.7772,617.6056000000001,
赣州-荆州,163.939,231.1732,
赣州-宝鸡,166.7678,282.7486,
常德-长春,347.154,231.43600000000004,
常德-淮安,110.06040000000002,225.38420000000002,
常德-潍坊,143.87460000000002,259.4612,
常德-鹰潭,124.20440000000002,211.3716,
常德-宝鸡,42.3006,175.2542,
常德-阿克苏,30.985400000000002,22.499000000000002,
衡阳-盐城,491.55420000000004,433.1386,
荆州-烟台,188.8726,110.06040000000002,
荆州-临沂,188.8726,135.3882,
荆州-内江,59.142,47.958200000000005,
荆州-拉萨,28.1566,14.0126,
襄阳-淮安,146.83480000000003,225.38420000000002,
深圳-无锡,1100.6114,2352.0616,
深圳-荆州,272.2912,1150.0770000000002,
深圳-内江,174.07160000000002,429.45200000000006,
东莞-大连,888.9076,157.8872,
东莞-淮安,306.63100000000003,735.5574,
东莞-盐城,658.26,1013.1120000000001,
东莞-烟台,866.4086,643.9152,
东莞-赣州,1032.388,1716.1618,
东莞-深圳,7033.1056,3947.7278,route_1
东莞-内江,233.4764,316.4314,
东莞-银川,846.7384,157.8872,
湛江-连云港,163.8076,588.4598000000001,
湛江-湖州,228.73860000000002,1411.1918,
柳州-廊坊,53.61580000000001,394.4552,
柳州-常州,149.795,2254.8932000000004,
柳州-内江,47.958200000000005,163.8076,
贵阳-廊坊,132.6908,1535.5202,
贵阳-扬州,146.83480000000003,2375.8746,
贵阳-荆州,93.21900000000001,772.2004,
贵阳-宝鸡,70.5886,565.6286,
海口-大连,93.08760000000001,112.7578,
海口-常州,98.74520000000001,2621.3232000000003,
海口-台州,76.1148,2182.7352,
海口-漯河,93.08760000000001,1129.549,
海口-阿克苏,19.6702,25.3278,
海口-喀什,11.183800000000002,14.0126,
南充-盐城,115.5866,433.1386,
南充-襄阳,124.07300000000001,437.41280000000006,
南充-西宁,42.3006,84.7326,
南充-拉萨,67.7598,132.8222,
内江-保定,90.39020000000001,177.42600000000002,
内江-哈尔滨,296.6298,112.88920000000002,
内江-烟台,90.39020000000001,50.787000000000006,
内江-天津,259.9868,191.9642,
内江-宁波,186.43800000000002,399.85,
内江-福州,322.089,234.002,
内江-重庆,505.8296,692.1362,
内江-洛阳,115.84940000000002,341.10220000000004,
内江-湛江,146.83480000000003,107.23160000000001,
内江-贵阳,457.74000000000007,101.57400000000001,
内江-海口,214.72600000000003,25.3278,
内江-拉萨,22.499000000000002,30.985400000000002,
昆明-盐城,302.0246000000001,838.5147999999999,
昆明-阿克苏,138.3484,64.93100000000001,
大理州-廊坊,93.21900000000001,219.72660000000002,
大理州-内江,67.7598,87.5614,
宝鸡-锦州,186.5694,25.3278,
宝鸡-徐州,435.50380000000007,1131.8522,
宝鸡-盐城,203.5422,120.98140000000001,
宝鸡-义乌,129.9934,1574.7292,
宝鸡-南昌,970.0156000000001,659.8368,
宝鸡-衡阳,455.3054000000001,217.42340000000002,
宝鸡-襄阳,209.1998,129.86200000000002,
宝鸡-郑州,1094.4828000000002,1597.6844,
宝鸡-内江,87.5614,33.8142,
兰州-廊坊,101.70540000000001,761.0166,
兰州-锦州,138.3484,132.6908,
兰州-淮安,33.8142,839.9602,
兰州-扬州,90.39020000000001,1832.4128,
兰州-蚌埠,146.83480000000003,3572.1322,
兰州-安庆,81.9038,2542.1168000000002,
兰州-烟台,144.006,482.93640000000005,
兰州-南宁,528.1972000000001,1427.8870000000002,
银川-太原,234.13340000000002,811.0772000000001,
银川-石家庄,194.66160000000002,3391.8774000000003,
银川-芜湖,64.7996,1398.7486,
银川-厦门,112.7578,1019.7514,
银川-泉州,93.08760000000001,1553.6062000000002,
银川-常德,45.129400000000004,169.3338,
银川-郑州,214.33180000000002,5254.874,
银川-柳州,61.970800000000004,79.075,
银川-内江,19.6702,98.87660000000001,
西宁-呼和浩特,101.70540000000001,84.7326,
西宁-徐州,81.9038,553.1308,
西宁-温州,64.93100000000001,348.40600000000006,
西宁-荆州,22.499000000000002,36.643,
西宁-郑州,245.8428,1032.9756000000002,
乌鲁木齐-徐州,276.9596,2360.0150000000003,
乌鲁木齐-扬州,84.7326,1457.7592,
乌鲁木齐-临沂,107.36300000000001,626.0226,
乌鲁木齐-鹰潭,53.61580000000001,408.5992,
乌鲁木齐-衡阳,146.9662,1113.1018000000001,
乌鲁木齐-汕头,194.92440000000002,1552.0988,
乌鲁木齐-南充,480.5018,109.929,
乌鲁木齐-昆明,361.8236,736.8714,
乌鲁木齐-宝鸡,101.70540000000001,282.7486,
乌鲁木齐-银川,350.377,465.96360000000004,
阿克苏-温州,45.129400000000004,547.674,
阿克苏-南昌,98.87660000000001,905.749,
阿克苏-荆州,22.499000000000002,59.142,
阿克苏-郑州,124.3358,911.4686,
阿克苏-洛阳,36.643,118.1526,
阿克苏-西宁,25.3278,33.8142,
